Subject-ID,Label,One Hot,Binary Label,One Hot,CH26_A-PEAK,CH26_A-P2P,CH26_A-RMS,CH26_A-MLocMaxV,CH26_A-MINLocMinV,CH26_A-MAV,CH26_A-MAVFD,CH26_A-MAVFDN,CH26_A-MAVSD,CH26_A-MAVSDN,CH26_F-zc,CH26_F-fmode,CH26_F-bw,CH26_F-cf,CH26_F-fmean,CH26_F-fmed,CH26_S-median,CH26_S-freqpond,CH26_S-area,CH26_S-areapond,CH26_S-me,CH26_S-sd,CH26_E-Aprox,CH26_E-Fuzzy,CH26_E-Sample,CH26_E-Shannon,CH26_E-Spectral,CH26_L-pldf,CH26_L-ldf,CH26_V-var,CH26_V-std,CH26_V-range,CH26_V-intrange,CH26_Sim-cohe_F_median,CH26_Sim-cohe_mean,CH26_Sim-cohe_pond_mean,CH26_Sim-cohe_areapond,CH26_Sim-corr,CH26_Sim-MutInfo,CH25_meanRR,CH25_rmssd,CH25_slopeRR
20121120-09_w_43,level_four,4,level_four,1,1.389,2.416,1.103314581,0.348150134,1.20470028,1.087891374,0.012012074,0.011141558,0.019294139,0.017895891,11,0.3,0.7,0.35,0.8,2.360257436,130,129.2239369,48.12564042,0.017084004,0.587626491,0.16500853,0.025534705,0.009266277,0.007865514,4.59044227,2.214250791,3.01E+13,0.993037328,1.162369329,1.078132334,2.416,2.1505,253,0.861032408,127.2936133,220.739146,0.819825525,8.679484974,0.827661606,0.803293924,0.000111607
20121120-09_w_43,level_four,4,level_four,1,1.389,2.416,1.087975434,0.222160221,1.218295522,1.071108271,0.011759233,0.010894329,0.018850089,0.017463645,11,0.3,0.7,0.35,0.8,2.421298278,130,129.3642322,47.98219127,0.017033082,0.588927739,0.169838038,0.025540206,0.008998476,0.007866929,4.569687142,2.240499173,4.12E+13,0.993119701,1.165083446,1.079390312,2.416,2.151,253,0.878435307,127.3113306,225.0545324,0.588407387,8.685353883,0.793044487,0.771508651,-0.008761161
20121120-09_w_43,level_three,3,level_four,1,1.391,2.418,1.087422385,0.25610929,1.19880236,1.07200426,0.011767756,0.010904003,0.018809947,0.017429298,11,0.3,0.7,0.35,0.8,2.409296516,131,129.8971251,46.83453139,0.016625677,0.583152509,0.162896243,0.025541103,0.008970473,0.007821663,4.580689634,2.237095129,5.60E+14,0.993328777,1.164703397,1.07921425,2.418,2.1475,252,0.879951237,127.1159296,225.3205156,0.17121751,8.666876186,0.825812885,0.811084286,0.015429687
20121120-09_w_43,level_one,1,level_four,1,1.389,2.416,1.083396704,0.281403794,1.210905775,1.066757898,0.011713068,0.01086364,0.019033037,0.017652767,11,0.3,0.7,0.35,0.8,2.461636809,129,128.5992818,46.73980768,0.016592051,0.58619568,0.162725489,0.025534088,0.00894845,0.007864945,4.58412735,2.249547135,3.97E+13,0.992878772,1.162493792,1.078190054,2.416,2.1535,252,0.863239547,126.9339702,221.237469,0.83151222,8.702189668,0.816414821,0.79830913,-0.001171875
20121120-09_w_43,level_zero,0,level_zero,0,1.398,2.425,1.091830588,0.31090884,1.21959292,1.073765353,0.011857244,0.010989538,0.013994316,0.012970221,11,0.3,0.6,0.3,0.8,2.285777555,142,138.5112969,47.60576227,0.016899454,0.581677686,0.162162172,0.025678478,0.009086586,0.007890754,4.568979757,2.311530251,1.85E+14,0.995187668,1.164149185,1.078957453,2.425,2.151,240,0.845760641,121.9497077,216.7199717,0.371124554,8.672681965,0.802742008,0.785631764,-0.006473214
20121120-09_w_43,level_one,1,level_four,1,1.4,2.427,1.080764389,0.223567976,1.208408304,1.064062123,0.011698509,0.010862112,0.01849556,0.017173202,11,0.3,0.7,0.35,0.8,2.44369947,130,129.7026605,46.93689409,0.016662014,0.593044361,0.175373717,0.025518023,0.008884769,0.007861424,4.580650855,2.2514776,2.51E+13,0.993059173,1.159931688,1.077001248,2.427,2.155,251,0.85782876,126.7651595,219.8115653,0.804052188,8.707530795,0.791484297,0.774653949,-0.020033482
20121120-09_w_43,level_zero,0,level_zero,0,1.393,2.42,1.103651317,0.360711172,1.205874016,1.087593539,0.011990767,0.011132377,0.016083837,0.014932434,11,0.3,0.7,0.35,0.8,2.203551469,136,133.8906825,50.31627017,0.017861651,0.586029148,0.163200804,0.025759852,0.009286658,0.007890032,4.498785567,2.224823874,1.23E+14,0.994571356,1.160160596,1.077107514,2.42,2.15,250,0.849126138,126.0020609,217.6178639,0.839247421,8.605477654,0.815884622,0.803270774,-0.006640625
20121120-09_w_43,level_one,1,level_four,1,1.4,2.427,1.091595423,0.431831429,1.20159824,1.075577565,0.011867188,0.01099419,0.01693357,0.01568787,11,0.3,0.7,0.35,0.8,2.278150178,137,133.9764972,45.19521064,0.016043738,0.583353288,0.164977432,0.025659683,0.009074335,0.007868234,4.545950245,2.230467994,1.00E+14,0.994304965,1.165115864,1.079405329,2.427,2.157,251,0.882685656,126.9208232,226.066846,0.212093353,8.648486741,0.82010954,0.801696544,0.008984375
20121120-09_w_43,level_zero,0,level_zero,0,1.392,2.419,1.090173707,0.242565714,1.211967742,1.073135605,0.011841264,0.010968602,0.017976909,0.016652071,11,0.3,0.7,0.35,0.8,2.352828434,132,130.630568,47.32999231,0.016801559,0.585066064,0.165759267,0.025675751,0.009051563,0.007869908,4.587725287,2.234878587,4.60E+13,0.993653897,1.165449746,1.079559978,2.419,2.151,252,0.882121756,127.1335732,225.9703142,0.508319974,8.700425141,0.817023594,0.789380727,-0.003515625
20121120-09_w_43,level_one,1,level_four,1,1.394,2.421,1.095788555,0.390176647,1.213784431,1.077612354,0.011942116,0.011068781,0.01469627,0.013621521,11,0.3,0.7,0.35,0.8,2.240829203,147,141.2763567,49.83113111,0.017689432,0.583894989,0.166056818,0.025664815,0.009141271,0.007871528,4.579715078,2.270783216,1.36E+14,0.995071276,1.164026995,1.078900827,2.421,2.148,247,0.865624848,125.1214821,221.6973703,0.09899853,8.695780119,0.788772866,0.787103588,-0.003850446
20121120-09_w_43,level_zero,0,level_zero,0,1.39,2.417,1.097470441,0.445571023,1.201005602,1.082193468,0.011881037,0.01100232,0.019418472,0.017982289,11,0.3,0.7,0.35,0.8,2.406927355,128,128.4091746,45.30723407,0.016083505,0.582767567,0.16122975,0.025539301,0.009140055,0.007862538,4.564176907,2.224176527,1.36E+14,0.992948817,1.166111754,1.079866545,2.417,2.1545,254,0.883938792,127.7375638,226.4743501,0.502739014,8.657739348,0.750687697,0.736233892,-0.011662946
20121120-09_w_43,level_four,4,level_four,1,1.396,2.423,1.089575868,0.272406877,1.200192547,1.073099397,0.011861861,0.010996048,0.013838366,0.012828285,11,0.3,0.6,0.3,0.8,2.2905881,140,137.1343012,47.51272194,0.016866426,0.582849292,0.164211376,0.025664901,0.009047795,0.007872846,4.586696322,2.317416631,4.82E+13,0.995269215,1.163676876,1.078738558,2.423,2.1505,239,0.840575481,121.2549611,215.425641,0.1165716,8.706371121,0.783127688,0.762882098,0.000558036
20121120-09_w_43,level_four,4,level_four,1,1.394,2.421,1.107278978,0.33851462,1.206372159,1.090252041,0.012100852,0.011258045,0.014166252,0.013179593,11,0.3,0.6,0.3,0.8,2.234020995,138,135.9348135,49.51296483,0.017576487,0.589133188,0.173951735,0.025647216,0.009389111,0.007884406,4.5878551,2.294836803,6.21E+13,0.995071968,1.155329775,1.074862677,2.421,2.149,239,0.811259015,120.90935,207.8961244,0.73658179,8.697454325,0.819741007,0.795730611,-0.001227679
20121120-09_w_43,level_four,4,level_four,1,1.398,2.425,1.106939581,0.372779762,1.206410256,1.08986901,0.012099077,0.01125368,0.014226288,0.013232257,11,0.3,0.6,0.3,0.8,2.229122297,140,137.4344002,50.54301486,0.017942142,0.587967848,0.17123071,0.025648088,0.009369475,0.007885817,4.596017954,2.289247544,1.23E+14,0.99507725,1.155886851,1.075121784,2.425,2.149,241,0.816119834,121.73722,209.1392138,0.746235467,8.705871882,0.821562238,0.805279322,-0.004241071
20121120-09_w_43,level_four,4,level_four,1,1.397,2.424,1.105927033,0.364432432,1.213985795,1.088494853,0.012105114,0.011254209,0.014262167,0.013259636,11,0.3,0.6,0.3,0.8,2.237973368,141,138.1466696,50.77602211,0.018024857,0.586016135,0.166384909,0.025651098,0.009253009,0.007779196,4.59976718,2.291785829,3.00E+13,0.995307603,1.156931923,1.075607699,2.424,2.1495,242,0.826230167,122.6352971,211.749133,0.678286471,8.707831556,0.802140176,0.794725057,0.008203125
20121120-09_w_43,level_four,4,level_four,1,1.396,2.423,1.088925762,0.256917847,1.197827044,1.072243166,0.011844105,0.01098013,0.013938899,0.012922118,11,0.3,0.6,0.3,0.8,2.284757116,140,137.8259326,48.56005726,0.017238217,0.587674774,0.171597703,0.025664616,0.009031551,0.007868795,4.594153459,2.310945063,2.22E+13,0.995286047,1.163562006,1.078685314,2.423,2.15,242,0.851040402,122.9022388,218.0086683,0.042648349,8.702091126,0.787925139,0.768008957,-0.002399554
20121120-09_w_43,level_one,1,level_four,1,1.395,2.422,1.083961009,0.212375342,1.200091463,1.067029109,0.011758878,0.010911907,0.014072114,0.013058524,11,0.3,0.6,0.3,0.8,2.288087715,142,139.2567539,52.15634275,0.018514854,0.582416228,0.161349604,0.025660067,0.008934436,0.007831301,4.581140433,2.30386995,4.84E+13,0.995267769,1.161262722,1.077619006,2.422,2.1495,244,0.846720528,123.8558406,216.8802856,0.282049163,8.692729522,0.813836969,0.792628467,0.003627232
20121120-09_w_43,level_zero,0,level_zero,0,1.39,2.416,1.086785592,0.298990654,1.21010356,1.069854455,0.011739347,0.010876678,0.019147425,0.017740372,11,0.3,0.7,0.35,0.8,2.460222241,129,128.9202246,47.47851004,0.016854281,0.584105582,0.160707182,0.025533409,0.008963156,0.007863191,4.587971997,2.244102773,4.61E+14,0.992821121,1.164917831,1.079313593,2.416,2.152,254,0.875746871,127.3862911,224.3899792,0.736347415,8.718681626,0.818625362,0.800926128,-0.001395089
20121120-09_w_43,level_one,1,level_four,1,1.398,2.425,1.080501984,0.240474934,1.212248447,1.062894924,0.011705256,0.010875393,0.013847247,0.012865524,11,0.3,0.6,0.3,0.8,2.317507021,142,139.1909429,51.35472143,0.018230288,0.591129706,0.172183488,0.025658457,0.00893343,0.007893982,4.55404639,2.321012935,1.82E+13,0.995049443,1.158435598,1.076306461,2.425,2.154,243,0.828294737,122.8301092,212.1348548,0.829810392,8.666413372,0.798913897,0.783819187,0.01875
20121120-09_w_43,level_zero,0,level_zero,0,1.4,2.427,1.099388184,0.400552326,1.216624633,1.082099752,0.011966619,0.011088525,0.018249378,0.016910264,11,0.3,0.7,0.35,0.8,2.323721453,133,131.1182142,48.28704209,0.0171413,0.582903744,0.163272954,0.025659443,0.009152527,0.007832359,4.546721567,2.221553671,3.84E+13,0.993737082,1.16464982,1.079189427,2.427,2.148,251,0.876735655,127.0113286,224.5075657,0.166351201,8.645862314,0.773198388,0.748363548,-0.003404018
20121120-09_w_43,level_one,1,level_four,1,1.391,2.418,1.096677177,0.281015152,1.213547541,1.079416755,0.011937145,0.011061474,0.016526465,0.015314136,11,0.3,0.7,0.35,0.8,2.252402197,138,134.9998705,47.9595455,0.017025043,0.588162362,0.172151432,0.025721436,0.009141744,0.007859473,4.560341044,2.230490167,5.92E+13,0.994503596,1.164595064,1.079164058,2.418,2.1535,250,0.876607083,126.4971715,224.5022549,0.038010381,8.656285572,0.840200173,0.816222915,-0.001116071
20121120-09_w_43,level_zero,0,level_zero,0,1.4,2.427,1.103998109,0.376893899,1.218345845,1.086463259,0.012110085,0.011245705,0.015912256,0.014776488,11,0.3,0.7,0.35,0.8,2.207682109,137,134.8852363,49.73747161,0.017656184,0.583034895,0.161237271,0.025655174,0.009235132,0.007804598,4.563762814,2.234933643,5.21E+13,0.994884553,1.159634286,1.07686317,2.427,2.148,248,0.851365211,125.4699163,218.0844356,0.5136026,8.665408959,0.806333207,0.780192605,0.001060268
20121120-09_w_43,level_two,2,level_four,1,1.392,2.419,1.091408693,0.353549708,1.220731092,1.074382677,0.011803622,0.010929668,0.018785435,0.017394539,11,0.3,0.7,0.35,0.8,2.400657942,130,129.4598549,45.55180929,0.016170326,0.588000399,0.170706787,0.025542626,0.009040612,0.00786184,4.584369862,2.234978289,1.46E+14,0.993221661,1.166317137,1.079961637,2.419,2.1505,252,0.885444314,127.2922228,226.8038923,0.475709479,8.684169492,0.76289426,0.736222133,-0.003404018
20121120-09_w_43,level_four,4,level_four,1,1.392,2.418,1.102296425,0.500443769,1.203082418,1.086842031,0.011960938,0.011086125,0.019500178,0.018073951,11,0.3,0.7,0.35,0.8,2.391906411,129,128.8319483,47.70235592,0.016933744,0.587689409,0.165249803,0.025534608,0.009212569,0.007865133,4.592640116,2.21738273,1.84E+13,0.992828,1.164048106,1.078910611,2.418,2.151,254,0.868162356,127.5204189,222.5401136,0.796976454,8.673938893,0.772809964,0.753501076,-0.004743304
20121120-09_w_43,level_four,4,level_four,1,1.396,2.422,1.093331148,0.343422078,1.211792642,1.07628328,0.011889915,0.01100676,0.019280284,0.01784819,11,0.3,0.7,0.35,0.8,2.433079029,128,128.139547,42.77147802,0.015183343,0.582011744,0.161812545,0.025542667,0.009061671,0.007856189,4.599929401,2.23460577,4.79E+13,0.992923752,1.166913061,1.080237502,2.422,2.151,253,0.888442061,127.516074,227.555456,0.351898857,8.730981872,0.787307328,0.760682267,-0.004910714
20121120-09_w_43,level_one,1,level_four,1,1.392,2.418,1.090838984,0.352773292,1.216791277,1.073809727,0.011836648,0.010959377,0.019137123,0.017718779,11,0.3,0.7,0.35,0.8,2.432499956,129,128.4065063,45.88506995,0.01628863,0.586029551,0.16691878,0.025542164,0.009021686,0.007863423,4.597897042,2.237213638,4.16E+13,0.992971586,1.166502538,1.08004747,2.418,2.152,253,0.885552829,127.4125684,226.8439839,0.506743448,8.706587612,0.7800183,0.777663454,-0.001604353
20121120-09_w_43,level_zero,0,level_zero,0,1.4,2.427,1.107209475,0.489514589,1.209089005,1.090207313,0.01210831,0.011262774,0.01430444,0.013305547,11,0.3,0.6,0.3,0.8,2.231245236,139,136.8474174,50.35189557,0.017874297,0.588250972,0.172035088,0.0256478,0.009394376,0.007885355,4.55304873,2.290998035,3.05E+13,0.995076039,1.155782993,1.075073482,2.427,2.1495,241,0.815683637,121.5514207,208.998779,0.742463497,8.657865415,0.757770367,0.74558844,0.0125
20121120-09_w_43,level_three,3,level_four,1,1.393,2.419,1.107460059,0.399718101,1.204489676,1.091542776,0.01206392,0.011204505,0.019223801,0.017854327,11,0.3,0.7,0.35,0.8,2.344738131,131,130.1530152,48.14006064,0.017089123,0.588447256,0.169652002,0.025517503,0.009311108,0.007857236,4.576161025,2.20806729,4.23E+14,0.992981004,1.159288544,1.076702626,2.419,2.1495,252,0.855252972,127.0374764,219.2023513,0.772127534,8.696234991,0.785295184,0.758675064,-0.003794643
20121120-09_w_43,level_four,4,level_four,1,1.395,2.422,1.093027747,0.245633053,1.215736527,1.075652467,0.011854048,0.010975826,0.018602842,0.017224626,11,0.3,0.7,0.35,0.8,2.377193613,131,130.00235,43.9563606,0.015603962,0.581806405,0.16166086,0.025530987,0.009062193,0.007860529,4.550947196,2.23146968,4.48E+13,0.993383408,1.166430829,1.080014273,2.422,2.15,252,0.886233171,127.2808068,226.9664585,0.363543743,8.645394506,0.754512454,0.741754354,0.003557478
20121120-09_w_43,level_three,3,level_four,1,1.395,2.421,1.086250453,0.166820359,1.209357639,1.069103301,0.011756392,0.010894508,0.01865968,0.017291703,11,0.3,0.7,0.35,0.8,2.425656247,132,130.4488622,48.19729754,0.017109442,0.584086964,0.159995825,0.025526322,0.00898286,0.007867723,4.570302057,2.243220169,6.59E+13,0.993117964,1.164482254,1.079111789,2.421,2.152,252,0.872450541,127.2696472,223.5456638,0.764654029,8.6883035,0.76999053,0.744542042,-0.001227679
20121120-09_w_43,level_one,1,level_four,1,1.399,2.425,1.084066317,0.202728532,1.215244514,1.066975861,0.011720881,0.010869256,0.018530728,0.017184308,11,0.3,0.7,0.35,0.8,2.423294649,132,130.9567606,48.73664332,0.017300903,0.589088756,0.166764924,0.025524317,0.008942962,0.007869823,4.56517102,2.246281104,4.75E+13,0.993176755,1.16284245,1.078351728,2.425,2.1545,252,0.86570448,126.9986651,221.8612905,0.813470583,8.679499278,0.774649481,0.747735897,-0.000948661
20121120-09_w_43,level_zero,0,level_zero,0,1.394,2.42,1.09076489,0.396802899,1.215925595,1.073330138,0.011830611,0.010960507,0.016342451,0.015140515,11,0.3,0.7,0.35,0.8,2.270608222,137,134.1947973,47.94333862,0.01701929,0.589551271,0.173463594,0.02575951,0.009068197,0.007885151,4.524678457,2.23923832,8.05E+13,0.994433252,1.165072827,1.079385393,2.42,2.1505,251,0.879101525,126.6501081,225.1908371,0.484474317,8.646548918,0.79993489,0.774548672,-5.58E-05
20121120-09_w_43,level_two,2,level_four,1,1.398,2.425,1.079623491,0.214839763,1.198081169,1.062547391,0.01168608,0.010860346,0.015599645,0.01449738,11,0.3,0.7,0.35,0.8,2.28823492,137,134.5691405,50.47511475,0.017918039,0.587433068,0.168436921,0.025651299,0.00878151,0.007779909,4.561934432,2.259100632,2.72E+13,0.994803123,1.157844909,1.07603202,2.425,2.15,248,0.853114789,125.5455716,218.5022335,0.671295704,8.674535878,0.789844126,0.762265489,0.002008929
20121120-09_w_43,level_one,1,level_four,1,1.399,2.426,1.088111641,0.314255814,1.199121662,1.071385517,0.011799361,0.010938621,0.014744583,0.013668995,11,0.3,0.6,0.3,0.8,2.257679871,142,138.1979331,49.94108343,0.017728464,0.582845508,0.163979072,0.025664028,0.009011916,0.007862174,4.573103749,2.273264828,1.88E+14,0.995047909,1.163568089,1.078688133,2.426,2.149,248,0.868327707,125.628273,222.370003,0.090373584,8.688684428,0.780147722,0.767775044,0.004241071
20121120-09_w_43,level_zero,0,level_zero,0,1.391,2.417,1.0818673,0.208855978,1.210880645,1.065201633,0.011706321,0.010863355,0.019034458,0.017663797,11,0.3,0.7,0.35,0.8,2.473206199,128,128.3968303,46.27124061,0.016425716,0.590792632,0.171031681,0.025531165,0.00890199,0.007861652,4.602304453,2.252072967,2.49E+14,0.992842457,1.161215758,1.077597215,2.417,2.154,252,0.860275817,126.8971491,220.4343727,0.830562949,8.713578613,0.793671471,0.767847126,-0.000558036
20121120-09_w_43,level_four,4,level_four,1,1.399,2.426,1.078135069,0.317402439,1.212619355,1.060499823,0.011682884,0.010866192,0.013552753,0.012605349,11,0.3,0.6,0.3,0.8,2.342457412,139,136.6622101,50.01025165,0.017753018,0.588198246,0.171706778,0.025648088,0.008864009,0.007885817,4.560392826,2.340295661,3.03E+13,0.995072393,1.155966702,1.075158919,2.426,2.15,240,0.816558252,121.2535938,209.1355861,0.746451702,8.672608346,0.75925313,0.738080037,-0.004073661
20121120-09_w_43,level_one,1,level_four,1,1.398,2.425,1.089995733,0.439505747,1.20370977,1.073343983,0.011835938,0.010971253,0.01384476,0.012833319,11,0.3,0.6,0.3,0.8,2.292746542,138,136.3377602,46.69466024,0.016576024,0.581911628,0.162864241,0.025664977,0.009050935,0.007874131,4.569403795,2.31989283,2.82E+13,0.995273886,1.163838903,1.078813656,2.425,2.15,238,0.837609782,120.7488545,214.6910164,0.132202561,8.667862426,0.77422543,0.765611073,0.004241071
20121120-09_w_43,level_zero,0,level_zero,0,1.396,2.422,1.081835519,0.175048387,1.196583051,1.065629038,0.011677912,0.01083885,0.018375844,0.017055532,11,0.3,0.7,0.35,0.8,2.420617786,131,129.6317624,48.1115096,0.017078988,0.584053941,0.162392196,0.025521641,0.008804418,0.007769793,4.573315733,2.245246194,6.20E+13,0.993415024,1.160817687,1.077412496,2.422,2.151,251,0.86367646,126.5066625,221.1734339,0.576533579,8.702075289,0.802014269,0.773742272,0.01640625
20121120-09_w_43,level_three,3,level_four,1,1.398,2.424,1.090864679,0.387620219,1.200644315,1.074832091,0.011846236,0.010977385,0.015565897,0.014424231,11,0.3,0.7,0.35,0.8,2.245264579,143,137.8479431,47.42243798,0.016834376,0.581431696,0.162025568,0.025684832,0.009069693,0.007872174,4.523427978,2.248589187,2.34E+13,0.994805395,1.164563013,1.079149208,2.424,2.1495,250,0.877379156,126.176996,224.7262732,0.169370369,8.625216093,0.793339455,0.765254992,-0.00703125
20121120-09_w_43,level_three,3,level_four,1,1.391,2.417,1.092064457,0.283433702,1.19856213,1.076317359,0.011868963,0.010995462,0.016720782,0.015490209,11,0.3,0.7,0.35,0.8,2.266199152,138,134.6877472,45.3029983,0.016082002,0.58545202,0.168059421,0.025809925,0.009088642,0.007872367,4.554975619,2.231045843,1.17E+14,0.994415836,1.165194936,1.079441956,2.417,2.1505,251,0.881972734,126.7391794,225.9014999,0.233431019,8.660759013,0.776349852,0.75220573,-0.012388393
20121120-09_w_43,level_two,2,level_four,1,1.393,2.419,1.08721148,0.127799451,1.21412,1.0700142,0.011759233,0.010898322,0.017263588,0.015999695,11,0.3,0.7,0.35,0.8,2.324234581,134,132.0999469,49.45577102,0.017556184,0.588071664,0.167881436,0.025704436,0.008993389,0.007882153,4.576983308,2.238933371,2.00E+13,0.993994077,1.164229834,1.078994826,2.419,2.1505,251,0.87055794,126.8445763,223.0826687,0.643654486,8.666922744,0.786770748,0.770096614,-0.009207589
20121120-09_w_43,level_one,1,level_four,1,1.39,2.416,1.085844077,0.318923469,1.203011461,1.070149095,0.011752486,0.010892273,0.019005684,0.017614579,11,0.3,0.7,0.35,0.8,2.434709773,130,129.3354749,47.74831735,0.016950059,0.582473699,0.160704583,0.025539017,0.008925906,0.007805969,4.574432876,2.241295449,2.47E+13,0.993164272,1.164186229,1.078974619,2.416,2.149,251,0.873840197,127.0080656,223.7448667,0.25478962,8.669628926,0.792243848,0.783064933,-0.008984375
20121120-09_w_43,level_zero,0,level_zero,0,1.399,2.425,1.079325479,0.261144543,1.200668831,1.062026269,0.011653409,0.010832641,0.013584725,0.012627931,11,0.3,0.6,0.3,0.8,2.325351741,138,136.0598098,50.62207845,0.017970209,0.586518504,0.1669326,0.025651357,0.008778907,0.00778057,4.557698281,2.331435325,2.16E+14,0.995339985,1.157276912,1.075768057,2.425,2.15,239,0.820072235,120.9031413,210.0282904,0.677522025,8.660236828,0.811166701,0.798116141,-0.009821429
20121120-09_w_43,level_four,4,level_four,1,1.395,2.421,1.090846535,0.329107784,1.195140065,1.075201633,0.011861151,0.01098332,0.018847247,0.017452383,11,0.3,0.7,0.35,0.8,2.404737121,130,128.9738953,44.22184289,0.015698205,0.583251051,0.164145557,0.025533332,0.009033634,0.007841599,4.579500567,2.232937195,7.52E+13,0.993214777,1.166235798,1.079923978,2.421,2.1515,252,0.886645485,127.4538102,227.0511866,0.111961532,8.685546635,0.781348045,0.76122853,0.004073661
